PO_ID,Item_num,Item_desc,Txns,Sls_U,Sls_$
640852167,6482621,Lilo And Stitch: 2 Disc BI DVD,1.00,8.00,98.72
640852167,6329751,Wall-E DVD,1.00,8.00,136.72
640852248,10666524,BIRTH OF A NATION BD DVD DIGITAL,1.00,8.00,199.92
640852567,10528456,STAR WARS THE FORCE AWAKENS 3D BD BD DVD DIGITAL,1.00,8.00,287.92
640852761,8235566,MADAGASCAR II BD/DVD COMBO,1.00,8.00,113.92
640852761,8235562,MADAGASCAR BD/DVD COMBO,1.00,8.00,113.92
640852761,7417051,DESPICABLE ME BD/DVD COMBO,1.00,8.00,136.72
640852770,10696994,TYLER PERRY MADEA ON THE RUN,1.00,8.00,98.72
640852789,10149505,GOOD DINOSAUR THE BD DVD,1.00,8.00,215.92
640852819,9939422,PITCH PERFECT 2,1.00,8.00,103.92
640852819,8856823,NOW YOU SEE ME,1.00,8.00,63.92
640852819,5855115,PIRATES OF THE CARIBBEAN: AT WORLD'S END,1.00,8.00,103.92
640852819,5231449,PIRATES OF THE CARRIBEAN: DEAD MAN'S CHEST,1.00,8.00,103.92
640852863,10574267,SAUSAGE PARTY BD UV,1.00,8.00,199.92
640852868,10512290,HARRY POTTER SORCEREERS STONE 2 DISC,1.00,8.00,79.92
640852868,10312417,WITCH THE,1.00,8.00,95.92
640852870,10312441,HAIL CAESAR,1.00,8.00,135.92
640852894,10666528,OUIJA ORIGIN OF EVIL,1.00,8.00,199.92
640852923,8548088,UP FROM SLAVERY,1.00,8.00,28.88
640852983,10637778,INFERNO 4K BD UV,1.00,8.00,239.92
640852983,10574328,BLACK SAILS 3RD SEASON,1.00,8.00,319.92
640852983,10467930,PURGE THE ELECTION YEAR,1.00,8.00,175.92
640852988,10697084,PINOCCHIO,1.00,8.00,159.92
640852988,10574232,SECRET LIFE OF PETS THE DVD,1.00,8.00,159.92
640852991,10697019,LILO AND STITCH 2 MOVIE COLLECTION REPACKAGE 2017,1.00,8.00,174.72
640852991,10444788,FINDING DORY BD DVD DIGITAL HD,1.00,8.00,205.12
640853121,10666522,BURST ANGEL BOX SET,1.00,8.00,183.92
640853121,10468004,BLOOD BLOCKADE BATTLEFRONT COMPLETE,1.00,8.00,335.92
640853148,9939711,SKYFALL BD DVD,1.00,8.00,103.92
640853148,9939709,QUANTUM  SOLACE BD DVD,1.00,8.00,103.92
640853148,8683366,ANGELS AND DEMONS (4KMASTERED)  BDUV,1.00,8.00,103.92
640853149,10149511,SPECTRE BD,1.00,8.00,151.92
640853149,9939624,CASINO ROYALE 06 BD DVD,1.00,8.00,103.92
640853149,9939604,TERMINATOR GENISYS BD DVD,1.00,8.00,135.92
640853150,10467922,XMEN APOCALYPSE DVD DIGITAL,1.00,8.00,159.92
640853150,10312362,40 YEAR OLD VIRGIN BIG FACES LINELOOK,1.00,8.00,79.92
640853150,9994037,MONTY PYTHON HOLY GRAIL 40TH ANNIV EDT,1.00,8.00,103.92
640853180,10122283,BAD TEACHER 2 DISCS UNRATED,1.00,8.00,47.92
640853291,7929782,DRAGON BALL Z: MOVIE PK COLL. 2 6-9,1.00,8.00,159.92
640853304,10512250,CLOUDY WITH A CHANCE OF MEATBALLS BIG HEAD,1.00,8.00,55.92
640853304,8273014,DR. SEUSS THE LORAX,1.00,8.00,55.92
640853304,6482601,Bolt DVD,1.00,8.00,103.92
640853304,5992105,ENCHANTED F/S,1.00,8.00,71.92
640853304,5387835,EMPEROR'S NEW GROOVE,1.00,8.00,103.92
640853334,10594574,ACCOUNTANT THE 4K  1/10/17,1.00,8.00,263.92
640853425,6842225,BLAZING SADDLES: 30TH ANNIVERSARY ED,1.00,8.00,39.92
640853436,10467880,DOC MCSTUFFINS TOY HOSPITAL,1.00,8.00,119.92
640853451,10594551,SULLY,1.00,8.00,159.92
640853451,10574214,JASON BOURNE DVD,1.00,8.00,159.92
640853595,10637774,INFERNO BD UV 1/24/17,1.00,8.00,189.92
640853595,10467934,INDEPENDENCE DAY 2 BD D DHD,1.00,8.00,189.92
640853632,10574264,SECRET LIFE OF PETS THE BD DVD DIGITAL,1.00,8.00,189.92
640853654,10574214,JASON BOURNE DVD,1.00,8.00,159.92
640853710,10512408,AMERICAN CRIME STORY PEOPLE VS OJ SIMPSON,1.00,8.00,239.92
640853713,10666533,MASTERMINDS BD DVD,1.00,8.00,199.92
640853713,10594561,ACCOUNTANT THE 1/10/17,1.00,8.00,215.92
640853713,10312364,AMERICAN REUNION,1.00,8.00,79.92
640853713,10082121,MECHANIC THE 2011,1.00,8.00,79.92
640853718,10594557,SUICIDE SQUAD,1.00,8.00,205.12
640853732,10697026,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,189.92
640853732,10696994,TYLER PERRY MADEA ON THE RUN,1.00,8.00,98.72
640853739,8581061,RISE OF THE GUARDIANS,1.00,8.00,111.92
640853750,10697024,JACK REACHER NEVER GO BACK,1.00,8.00,197.52
640853795,10697084,PINOCCHIO,1.00,8.00,151.92
640853795,10594552,STORKS,1.00,8.00,151.92
640853825,10149438,BARBIE A FAIRY SECRET,1.00,8.00,55.92
640853852,10122257,SNOW WHITE AND THE SEVEN DWARFS,1.00,8.00,215.92
640853859,10312524,INCREDIBLES THE  REPACKAGE 2016 BD DGTL,1.00,8.00,223.92
640853859,9624103,BIG HERO 6 BD/DVD,1.00,8.00,215.92
640853980,10467922,XMEN APOCALYPSE DVD DIGITAL,1.00,8.00,151.92
640854085,10628593,PINOCCHIO,1.00,8.00,212.72
640854389,10467941,PETES DRAGON BD DVD DIGITAL 11/29/16,1.00,8.00,215.92
640854389,9553521,LUCY BDDVD,1.00,8.00,143.92
640854433,8557134,MULAN 2 DISC  BD/DVD,1.00,8.00,159.92
640854618,9055307,FROZEN DVD,1.00,8.00,159.92
640854671,9298465,DANCE OFF THE INCHES DANCE PARTY 2PK,1.00,8.00,113.92
640854687,10269921,DEADPOOL,1.00,8.00,151.92
640854696,5726610,DRAGON BALL Z- 3RD SEASON,1.00,8.00,239.92
640854721,10628593,PINOCCHIO,1.00,8.00,212.72
640854741,9241357,LESLIE SANSONE  ULTIMATE 5 DAY WALK PLAN,1.00,8.00,71.92
640854866,10574200,BRIDGET JONESS BABY,1.00,8.00,159.92
640855513,10574214,JASON BOURNE DVD,1.00,8.00,151.92
640855518,10697024,JACK REACHER NEVER GO BACK,1.00,8.00,207.92
640855518,9981433,LAST THE NARUTO THE MOVIE,1.00,8.00,183.92
640855522,10574373,GAME OF THRONES SEASON 1 6,1.00,8.00,1199.92
640855528,10723129,VICE PRINCIPALS 1ST SEASON,1.00,8.00,113.92
640855528,10723070,CARTOON NETWORK POWERPUFF GIRLS TIARA TROUBLE,1.00,8.00,75.92
640855528,10697077,POWER RANGERS DINO CHARGE CO,1.00,8.00,113.92
640855552,10594563,LEGEND OF KORRA COMPLETE SERIES,1.00,8.00,319.92
640855552,9700705,NOIR COMPLETE SERIES,1.00,8.00,239.92
640855557,10245886,REVENANT,1.00,8.00,111.92
640855575,10528456,STAR WARS THE FORCE AWAKENS 3D BD BD DVD DIGITAL,1.00,-8.00,-287.92
640855704,10417495,THE BFG,1.00,8.00,212.72
640855751,10697005,JACK REACHER NEVER GO BACK,1.00,8.00,151.92
640855751,9415790,SNIPER 5,1.00,8.00,60.72
640855846,10512461,RWBY VOL 13 BEACON BD STEELBOOK,1.00,8.00,287.92
640855905,10628593,PINOCCHIO,1.00,8.00,223.92
641001603,10512375,GHOSTBUSTERS 2016 DVD,1.00,8.00,151.92
641001604,10574261,JASON BOURNE BD DVD DIGITAL,1.00,8.00,199.92
641001762,10697084,PINOCCHIO,1.00,8.00,151.92
641001782,10697084,PINOCCHIO,1.00,8.00,151.92
641001782,10528433,ELENA OF AVALOR READY TO RULE,1.00,8.00,113.92
641002045,10697024,JACK REACHER NEVER GO BACK,1.00,8.00,207.92
641002045,8333240,RESCUE ME: COMPLETE SERIES,1.00,8.00,519.92
641002260,10666500,BIRTH OF A NATION DVD DIGITAL,1.00,8.00,159.92
641002260,10628595,FEAR THE WALKING DEAD 2ND SEASON,1.00,8.00,383.92
641002293,10312478,GODS OF EGYPT BD DIGITAL,1.00,8.00,174.72
641002294,10628593,PINOCCHIO,1.00,8.00,223.92
641002294,9981400,INSIDE OUT DVD,1.00,8.00,159.92
641002306,10340508,EYE IN THE SKY,1.00,8.00,98.72
641002324,10637752,XXX 15TH ANNIVERSARY EDITION,1.00,8.00,113.92
641002462,10697009,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,113.92
641002571,10443696,STAR TREK BEYOND BD DVD 11/01/16,1.00,8.00,167.92
641002571,10245913,STAR WARS THE FORCE AWAKENS BD DVD BD BONUS,1.00,8.00,215.92
641002579,9089418,WOLF OF WALL STREET THE BD/DVD/DGCPY,1.00,8.00,103.92
641002604,9386970,SLEEPING BEAUTY    DIAMOND EDITION BD/DVD/DGCPY,1.00,8.00,212.72
641002788,10443723,WALKING DEAD SN 6,1.00,8.00,359.92
641002788,9939299,WALKING DEAD SN 5,1.00,8.00,391.92
641002972,10697024,JACK REACHER NEVER GO BACK,1.00,8.00,207.92
641002972,10666572,TRIAGE X COMPLETE COLLECTION,1.00,8.00,263.92
641002982,10443692,FREE STATE OF JONES BD UV,1.00,8.00,175.92
641002987,10637774,INFERNO BD UV 1/24/17,1.00,8.00,199.92
641003212,10574230,KUBO AND THE TWO STRINGS DVD,1.00,16.00,319.84
641003212,9725736,POWER 1ST SEASON,1.00,8.00,223.92
641003289,10556281,MIDDLE EARTH THEATRICAL COLLECTION,1.00,8.00,349.52
641003300,10444767,BATMAN V SUPERMAN DAWN OF JUSTICE,1.00,8.00,159.92
641003300,10081974,HITMAN AGENT 47,1.00,8.00,159.92
641003318,10666512,KEEPING UP WITH THE JONESES,1.00,8.00,159.92
641003366,10697009,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,143.92
641003423,10149507,CORPSE PARTY OVA COLLECTION,1.00,8.00,215.92
641003423,8431502,BLACK LAGOON: COMPLETE S.1 & S.2 BD /DVD COMBO,1.00,8.00,279.92
641003423,7533773,GUNGRAVE: COMPLETE SERIES BOX SET,1.00,8.00,319.92
641003494,10149442,BARBIE IN THE MERMAID TALE,1.00,8.00,53.12
641003494,9126862,TOM AND JERRY AND FRIENDS VOL 1,1.00,8.00,45.52
641003514,9939569,DEAR SOFIA A ROYAL COLLECTION,1.00,8.00,87.92
641003514,8507614,DREAMWORKS MADLY MADAGASCAR,1.00,8.00,39.92
641003649,10269921,DEADPOOL,1.00,0.00,-22.80
641004034,10628593,PINOCCHIO,1.00,8.00,223.92
641004038,10637774,INFERNO BD UV 1/24/17,1.00,8.00,199.92
641004396,10512384,MOBILE SUIT GUNDAM CHARS COUNTERATTACK,1.00,8.00,183.92
641122188,10443692,FREE STATE OF JONES BD UV,1.00,8.00,167.12
641126716,8412410,CINDERELLA II & CINDERELLA III,1.00,8.00,143.92
641126817,10723096,THOMAS AND FRIENDS EXTRAORDINARY ENGINES,1.00,8.00,83.52
641126817,10594568,STORKS 3D,1.00,8.00,250.72
641126839,10269894,BUBBLE GUPPIES FUN ON THE FARM,1.00,8.00,79.92
641126839,9288630,BUBBLE GUPPIES GET READY FOR SCHOOL,1.00,8.00,79.92
641126839,9067658,BUBBLE GUPPIES ANIMALS EVERYWHERE,1.00,8.00,79.92
641126940,10528420,DR STRANGE,1.00,8.00,55.92
641126966,10697026,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,199.92
641127065,8316011,JILLIAN MICHAELS KILLER ABS,1.00,8.00,83.52
641127067,10697024,JACK REACHER NEVER GO BACK,1.00,8.00,207.92
641127425,10245949,GUGURE KOKKURI SAN,1.00,8.00,311.92
641127455,10594557,SUICIDE SQUAD,1.00,8.00,215.92
641127455,10467990,SUPERNATURAL 11TH SEASON,1.00,8.00,239.92
641127455,10149497,GOOD DINOSAUR THE,1.00,8.00,159.92
641127455,9372184,SUPERNATURAL 9TH SEASON,1.00,8.00,191.92
641127455,7967826,REAL STEEL,1.00,8.00,103.92
641127539,10697026,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,199.92
641127539,10697010,TYLER PERRY MADEA ON THE RUN,1.00,8.00,143.92
641127581,9700722,INTO THE WOODS,1.00,8.00,127.92
641127581,8155914,UNDERWORLD: THE LEGACY COLLECTION,1.00,8.00,319.92
641127737,10697009,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,136.72
641127737,10666497,DEEPWATER HORIZON,1.00,8.00,151.92
641127737,10637758,KEVIN HART WHAT NOW,1.00,8.00,151.92
641127737,10594553,ACCOUNTANT THE 1/10/17,1.00,8.00,151.92
641127754,9357274,GODZILLA DVD/UV,1.00,8.00,47.92
641127754,8480391,LOOPER,1.00,8.00,47.92
641127754,6688880,WATCHMEN: W/S,1.00,8.00,39.92
641127833,8827967,LITTLE MERMAID THE DIAMOND EDT 3D/BD/DVD/DGCPY,1.00,8.00,319.92
641127833,8557124,HUNCHBACK OF NOTRE DAME 3 DISC BD/DVD COMBO,1.00,8.00,143.92
641127840,10723154,BEYOND THE EDGE,1.00,8.00,127.92
641127840,10696993,THE MONSTER,1.00,8.00,119.92
641127886,10512386,ATTACK ON TITAN THE MOVIE PART 1,1.00,8.00,183.92
641128018,8333162,CABIN IN THE WOODS,1.00,8.00,71.92
641128069,9752959,ORANGE IS THE NEW BLACK 2ND SEASON,1.00,8.00,119.92
641128392,10082226,BLACK MASS,1.00,8.00,127.92
641128497,10628593,PINOCCHIO,1.00,-8.00,-212.72
641128552,10245937,ARCHER 6TH SEASON,1.00,-8.00,-191.92
641128610,10556272,STAR TREK 3 MOVIE SET STAR TREK 2009 INTO DARKNESS,1.00,8.00,227.92
641128610,10444781,DARK KNIGHT TRILOGY,1.00,8.00,189.92
641128650,9472801,JERSEY BOYS,1.00,8.00,47.92
641129086,10340481,RICK AND MORTY 2ND SEASON,1.00,8.00,143.92
641129086,9648491,TURN WASHINGTON SPIES 1ST SEASON,1.00,8.00,119.92
641129086,8695077,HOUSE OF CARDS 1ST SEASON,1.00,8.00,199.92
641129242,10574263,KUBO AND THE TWO STRINGS BD DVD DIGITAL,1.00,8.00,189.92
641284586,10417488,BEAUTY AND THE BEAST 25TH ANNIV EDT BDDVDDIGITAL,1.00,8.00,215.92
641284668,10723253,TROLLS,1.00,8.00,215.92
641284993,10723253,TROLLS,1.00,8.00,159.92
641285027,10697083,JUSTICE LEAGUE DARK,1.00,8.00,159.92
641285089,10723210,TROLLS,1.00,8.00,159.92
641285096,10697024,JACK REACHER NEVER GO BACK,1.00,8.00,207.92
641285144,10467914,INDEPENDENCE DAY 2 DVD DHD,1.00,8.00,151.92
641285207,10723210,TROLLS,1.00,8.00,159.92
641285267,9634850,LONGMIRE 3RD SEASON,1.00,8.00,151.92
641285287,10467840,ALL THE WAY DVDK5 K42 DIGITAL,1.00,8.00,75.92
641285287,8649662,LAST STAND THE DVDDGCPY,1.00,8.00,68.32
641285316,10723281,BUSOU SHINKI,1.00,8.00,311.92
641285316,10723278,COMET LUCIFER,1.00,8.00,263.92
641285316,10666522,BURST ANGEL BOX SET,1.00,8.00,183.92
641285393,10697026,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,159.68
641285404,10696825,THE MUMMY RETURNS,1.00,8.00,79.92
641285404,10696824,THE MUMMY,1.00,8.00,79.92
641285404,10696822,MUMMY TOMB OF THE DRAGON EMPEROR,1.00,8.00,79.92
641285502,10723253,TROLLS,1.00,8.00,215.92
641285561,10723253,TROLLS,1.00,8.00,215.92
641285570,10637767,FAMILY GUY 14TH SEASON,1.00,8.00,183.92
641285630,10697083,JUSTICE LEAGUE DARK,1.00,8.00,151.92
641285654,10723253,TROLLS,1.00,8.00,215.92
641285668,9170410,PAW PATROL,1.00,8.00,83.52
641285669,10697006,LOVING,1.00,8.00,151.92
641285669,10697000,ALMOST CHRISTMAS,1.00,8.00,151.92
641285730,10697083,JUSTICE LEAGUE DARK,1.00,8.00,159.92
641285798,10697021,ALMOST CHRISTMAS,1.00,8.00,199.92
641285833,10723253,TROLLS,1.00,8.00,159.92
641285836,10723253,TROLLS,1.00,8.00,205.12
641285855,10697026,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,159.68
641285855,10697024,JACK REACHER NEVER GO BACK,1.00,8.00,159.92
641285855,10697021,ALMOST CHRISTMAS,1.00,8.00,159.68
641285855,10697010,TYLER PERRY MADEA ON THE RUN,1.00,8.00,103.92
641285862,9648515,PENGUIN OF MADAGASCAR BD DHD,1.00,8.00,174.72
641285866,10697023,DESIERTO,1.00,8.00,199.92
641285866,10697021,ALMOST CHRISTMAS,1.00,8.00,199.92
641285866,10696999,THE TAKE,1.00,8.00,143.92
641285881,10512322,BARBARIANS RISING,1.00,8.00,113.92
641285941,9553684,INFINITE STRATOS II  SEA 2 COLLECTION,1.00,8.00,295.92
641285975,10723253,TROLLS,1.00,8.00,205.12
641285981,10512253,MONSTER HOUSE BIG HEAD,1.00,8.00,55.92
641285981,10243707,CHRONICLE BD D DC EU,1.00,8.00,71.92
641285994,10697000,ALMOST CHRISTMAS,1.00,16.00,287.84
641285994,10696994,TYLER PERRY MADEA ON THE RUN,1.00,8.00,93.52
641286077,10723253,TROLLS,1.00,8.00,143.92
641286133,10697083,JUSTICE LEAGUE DARK,1.00,8.00,159.92
641286157,10628593,PINOCCHIO,1.00,8.00,223.92
641286174,10697082,JOHN WICK 4K,1.00,8.00,159.92
641286174,10312497,DIRTY GRANDPA,1.00,8.00,207.92
641286348,10574295,KUBO AND THE TWO STRINGS 3D BD BD DIGITAL,1.00,8.00,250.72
641286376,10697023,DESIERTO,1.00,8.00,151.92
641286421,10723210,TROLLS,1.00,8.00,159.92
641286456,10697021,ALMOST CHRISTMAS,1.00,8.00,159.92
641286456,10696999,THE TAKE,1.00,8.00,127.92
641286512,10512441,TMNT OUT OF THE SHADOWS 3D BD  BD,1.00,8.00,239.92
641286526,10697083,JUSTICE LEAGUE DARK,1.00,8.00,159.92
641286536,10723253,TROLLS,1.00,8.00,194.32
641286585,10512416,VIKINGS 4TH SEASON VOL 1,1.00,8.00,239.92
641286803,10697083,JUSTICE LEAGUE DARK,1.00,8.00,122.32
641286803,10697018,GHOST IN THE SHELL 2 INNOCENCE,1.00,8.00,143.92
641286803,10697001,DANGANRONPA ANIMATED 1ST SEASON,1.00,8.00,143.92
641286803,10697000,ALMOST CHRISTMAS,1.00,8.00,129.36
641286803,10696999,THE TAKE,1.00,8.00,112.24
641286827,10697083,JUSTICE LEAGUE DARK,1.00,8.00,151.92
641286827,10697006,LOVING,1.00,8.00,151.92
641286827,10245883,JUSTICE LEAGUE VS TEEN TITANS,1.00,8.00,129.12
641286844,10723253,TROLLS,1.00,8.00,159.92
641286866,10512290,HARRY POTTER SORCEREERS STONE 2 DISC,1.00,-8.00,-79.92
641286880,10417390,KILLZONE 2 CHINESE,1.00,8.00,119.92
641286880,8772753,OLYMPUS HAS FALLEN BD/DVD/UV,1.00,8.00,111.92
641287218,10312439,GODS OF EGYPT DVD DIGITAL,1.00,8.00,143.92
641287218,9553525,AS ABOVE SO BELOW,1.00,8.00,111.92
641287221,9414987,EDGE OF TOMORROW,1.00,8.00,71.92
641287221,7982184,LETTERS FROM IWO JIMA,1.00,8.00,39.92
641287221,7929700,FRIENDS WITH BENEFITS,1.00,8.00,63.92
641287221,6841692,KING ARTHUR W/S EXT. DIR. CUT,1.00,8.00,39.92
641287227,10697000,ALMOST CHRISTMAS,1.00,8.00,159.92
641287227,10666497,DEEPWATER HORIZON,1.00,8.00,159.92
641287227,10245878,STAR WARS THE FORCE AWAKENS,1.00,8.00,159.92
641287227,10149429,STEVE JOBS,1.00,16.00,207.84
641287241,10723253,TROLLS,1.00,8.00,215.92
641287333,10696994,TYLER PERRY MADEA ON THE RUN,1.00,8.00,93.52
641287579,10723279,TROLLS,1.00,8.00,191.60
641287579,10628593,PINOCCHIO,1.00,8.00,170.80
641457903,10574290,OUTLANDER 2ND SEASON,1.00,8.00,255.92
641458085,9491030,SAILOR MOON SET 1,1.00,8.00,239.92
641458089,9610591,SAILOR MOON SET 1 PT 2,1.00,8.00,239.92
641458216,10723253,TROLLS,1.00,8.00,215.92
641458259,10723253,TROLLS,1.00,8.00,143.92
641458435,8622482,SUMMER WARS BDDVD COMBO,1.00,8.00,159.92
641458535,10723253,TROLLS,1.00,8.00,159.68
641458545,10723295,TURN A GUNDAM COLLECTION PART 1,1.00,8.00,391.92
641458545,10512374,FINAL FANTASY XV KINGSGLAIVE,1.00,8.00,159.92
641458600,10723253,TROLLS,1.00,8.00,159.92
641458605,10467914,INDEPENDENCE DAY 2 DVD DHD,1.00,8.00,159.92
641458605,10443690,SUPERSTORE 1ST SEASON,1.00,8.00,143.92
641458947,7802085,STAR WARS TRILOGY: COMPLETE SAGA,1.00,8.00,799.92
641459014,10723253,TROLLS,1.00,8.00,215.92
641459077,9472723,RENO 911 COMPLETE SERIES,1.00,8.00,239.92
641459077,6841463,BLOW,1.00,8.00,39.92
641459129,9939428,PITCH PERFECT 2 BD DVD,1.00,8.00,151.92
641459261,10467857,LABYRINTH 30TH ANNIVERSARY BD UV,1.00,8.00,119.92
641459385,10723210,TROLLS,1.00,8.00,159.92
641459584,10556090,BEFORE THEY WERE BOND 9 FILM COLLECTION,1.00,8.00,39.92
641459617,10444757,FINDING DORY,1.00,8.00,159.92
641459701,10723253,TROLLS,1.00,8.00,215.92
641459800,9472767,PRINCESS MONONOKE BD DVD,1.00,8.00,159.92
641459800,9472766,KIKIS DELIVERY SERVICE,1.00,8.00,159.92
641459879,10723253,TROLLS,1.00,8.00,215.92
641459955,10723210,TROLLS,1.00,8.00,143.92
641459955,10697000,ALMOST CHRISTMAS,1.00,8.00,143.92
641460024,10149440,BARBIE FAIRYTOPIA MERMAIDIA,1.00,8.00,63.92
641627256,10723210,TROLLS,1.00,8.00,159.92
641627585,10697009,TYLER PERRY BOO A MADEA HALLOWEEN,1.00,8.00,143.92
641627585,10697000,ALMOST CHRISTMAS,1.00,8.00,159.92
641627585,10628590,WHEN THE BOUGH BREAKS,1.00,8.00,159.92
641627606,10574154,SPACE JAM 20TH ANNIVERSARY STEELBOOK BD DVD UV,1.00,8.00,87.28
641627905,10340629,WHEN THEY CRY KAI 2 SEASON COLL,1.00,8.00,359.92
641628029,10594560,STORKS,1.00,8.00,215.92
641628186,10512316,ELEPHANT KINGDOM,1.00,8.00,119.92
641628320,10512438,BIG BANG THEORY 9TH SEASON,1.00,8.00,239.92
641628430,10417370,STRANGE BREW 1983 BD,1.00,8.00,63.92
641628489,10723253,TROLLS,1.00,8.00,215.92
641628508,10340417,KILLER CREATURE FEATURES 50 MOVIE MEGAPACK,1.00,8.00,103.92
641628534,10666499,THE GIRL ON THE TRAIN,1.00,8.00,159.92
641628578,10697083,JUSTICE LEAGUE DARK,1.00,8.00,159.92
641628840,10723253,TROLLS,1.00,8.00,215.92
641629128,10697000,ALMOST CHRISTMAS,1.00,-8.00,-159.92
641629128,10245878,STAR WARS THE FORCE AWAKENS,1.00,-8.00,-159.92
641629128,10149429,STEVE JOBS,1.00,-8.00,-103.92
641629147,9610527,JOHN WICK,1.00,8.00,151.92
641629542,10666468,ELENA AND THE SECRET OF AVALOR,1.00,8.00,127.92
641629628,7847060,CARS 2 BD/DVD COMBO,1.00,8.00,239.92
641629781,8374567,HELLSING ULTIMATE: VOL. 1-4,1.00,8.00,295.92
641629781,8073017,SONY DVPSR210PB PROG SCAN DVD PLAYER,1.00,8.00,279.92
641629786,8581086,ZERO DARK THIRTY DVD/UV,1.00,8.00,71.92
641629939,10697083,JUSTICE LEAGUE DARK,1.00,8.00,135.92
641629954,9241335,ELEMENT  AM AND PM YOGA FOR BEGINNERS DVD,1.00,8.00,71.92
641790914,10697082,JOHN WICK 4K,1.00,8.00,159.92
641790914,10666500,BIRTH OF A NATION DVD DIGITAL,1.00,8.00,159.92
641791081,10723210,TROLLS,1.00,8.00,159.92
641791081,10574214,JASON BOURNE DVD,1.00,8.00,159.92
641791081,10467913,ICE AGE 5 DVD DHD,1.00,8.00,159.92
641791081,9188300,BATMAN BEGINS BD/DVD/UV,1.00,8.00,79.92
641791126,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
641791168,10122223,DRAGON BLADE,1.00,8.00,63.92
641791168,9314622,BKO BANGKOK KNOCKOUT,1.00,8.00,39.92
641791168,8431735,BOOK OF ELI/ I AM LEGEND,1.00,8.00,47.92
641791206,10574230,KUBO AND THE TWO STRINGS DVD,1.00,8.00,159.92
641791265,9939420,CINDERELLA 2015 LIVE ACTION,1.00,8.00,159.92
641791265,9288692,HERCULES SPECIAL EDITION BD/DVD/DGCPY,1.00,8.00,159.92
641791265,9288685,BEDKNOBS AND BROOMSTICKS SPEC EDT,1.00,8.00,159.92
641791445,10723210,TROLLS,1.00,8.00,159.92
641791473,10340378,CHINA BEACH SEASON 4,1.00,8.00,79.92
641791473,10340377,CHINA BEACH SEASON 3,1.00,8.00,79.92
641791473,10340376,CHINA BEACH SEASON 2,1.00,8.00,79.92
641791473,10340374,CHINA BEACH SEASON 1,1.00,8.00,79.92
641791499,8073017,SONY DVPSR210PB PROG SCAN DVD PLAYER,1.00,8.00,279.92
641791605,9610555,ALFIE,1.00,8.00,31.92
641791656,10697082,JOHN WICK 4K,1.00,8.00,159.92
641791671,10723253,TROLLS,1.00,8.00,159.92
641791708,10723210,TROLLS,1.00,8.00,159.92
641791708,8073017,SONY DVPSR210PB PROG SCAN DVD PLAYER,1.00,8.00,279.92
641791731,9939322,PAW PATROL MEET EVEREST,1.00,8.00,73.84
641791774,10723253,TROLLS,1.00,8.00,215.92
641791868,10417451,THE BFG street 11/29/16,1.00,8.00,159.92
641792046,10723253,TROLLS,1.00,8.00,215.92
641792076,9610526,JOHN WICK,1.00,8.00,103.92
641792117,10697083,JUSTICE LEAGUE DARK,1.00,8.00,159.92
641792135,10340373,USUAL SUSPECTS RPKG,1.00,8.00,39.92
641792135,10269921,DEADPOOL,1.00,8.00,151.92
641792135,9683369,IMITATION GAME THE,1.00,8.00,135.92
641792135,9188199,BEACH BABES FROM BEYOND,1.00,8.00,31.92
641792135,8974686,KICK ASS 2,1.00,8.00,63.92
641792167,10666464,THE WHOLE TRUTH,1.00,8.00,102.32
641792191,9648841,BEST OF WANTED DEAD OR ALIVE    TIN,1.00,8.00,55.92
641792191,9648776,JOHN WAYNE   THE TRIBUTE COLLECTION   TIN,1.00,8.00,55.92
641792191,9170414,TV WESTERN CLASSICS 57 EPISODES,1.00,8.00,31.92
641792270,10312338,SAFE HAVEN,1.00,8.00,47.92
641792365,10594557,SUICIDE SQUAD,1.00,8.00,215.92
641792365,10467937,XMEN APOCALYPSE BD DIGITAL,1.00,8.00,199.92
641792365,10443697,WARCRAFT MOVIE BD DVD UV,1.00,8.00,175.92
641792608,10637774,INFERNO BD UV 1/24/17,1.00,8.00,199.92
641792629,8581076,SCHINDLERS LIST: 20TH ANNIV LIMITED EDT BD/DVD,1.00,8.00,143.92
641792707,10723210,TROLLS,1.00,8.00,159.92
641792742,10723289,DIE HARD 5 MOVIE COLLECTION,1.00,8.00,335.92
641792771,10723210,TROLLS,1.00,8.00,159.92
641792798,10594567,SUICIDE SQUAD 4K,1.00,8.00,239.92
641793065,10723236,MOBILE SUIT GUNDAM F91,1.00,8.00,183.92
641793065,10697018,GHOST IN THE SHELL 2 INNOCENCE,1.00,8.00,159.92
641793246,8272972,HUNGER GAMES DVD/DGCPY,1.00,8.00,63.92
641793428,10312338,SAFE HAVEN,1.00,8.00,47.92
641793428,9981446,TRAINWRECK BD DVD,1.00,8.00,143.92
