Month,Date,Day of Week,POS Txn,Style,Dept,Txns,Sales U,Sales $,BasketU,Basket$,AvgBskt$,AvgBsktU
2017:03-APR,4/19/2017,Wednesday,652707401,10515169:5.11  LS FLANNEL SHIRT STEAM,0353:MENS OUTDOOR,1.00,1.00,20.98,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707401,10515195:5.11  LS FLANNEL SHIRT REGATTA,0353:MENS OUTDOOR,1.00,1.00,29.97,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707401,10739199:CFCPSKBLLXL4 ASOTV COPPER FIT COMPRESSION SOCKS 2,0845:AS SEEN ON TV,1.00,1.00,12.99,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707401,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707401,10797447:UA NAVY 75 U.S. MENS NU TECH SS TEE NAVY,0511:NAVY PRIDE SOFTLINES,1.00,1.00,24.99,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707401,6719943:ML 8615NDC USN DIGI LARGE DAY PLANNER_D,0510:NAVY PRIDE HARDLINES,1.00,1.00,5.25,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707401,718718:MP SUB LICENSE PLATE FRAME DOLPHN,0510:NAVY PRIDE HARDLINES,1.00,1.00,12.99,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707401,9231140:Navaltees Men's USN Submarines & Targets Short Sle,0511:NAVY PRIDE SOFTLINES,1.00,1.00,17.99,8.00,145.13,145.13,8.00
2017:03-APR,4/19/2017,Wednesday,652707406,10649007:THALIA NATALIA MESH PUMP BLACK,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,20.98,1.00,20.98,20.98,1.00
2017:03-APR,4/19/2017,Wednesday,652707406,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,20.98,20.98,1.00
2017:03-APR,4/19/2017,Wednesday,652707413,10525828:New Balance W680LG4 Steel/Thunder/OzoneBlue,0295:WOMENS ATHLTIC SHOES,1.00,1.00,41.99,1.00,41.99,41.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707413,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,41.99,41.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707418,10752018:BEARPAW GRACIE MICRO SUEDE CHUKKA TAN 1995W,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,27.99,1.00,27.99,27.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707418,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,27.99,27.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707419,10232820:5.11 VAPORLITE SHORT STONE,0353:MENS OUTDOOR,1.00,1.00,57.99,3.00,157.97,157.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707419,10661326:FEB VOLCOM WOWZER SOLID SS POLO SHIRT ROSE,0369:SURF/SKATE,1.00,1.00,29.99,3.00,157.97,157.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707419,10673601:VIONIC SPARK MINNA FLAT TAN 359MINNA,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,69.99,3.00,157.97,157.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707419,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,3.00,157.97,157.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707420,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,3.00,124.97,124.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707420,4966641:LEVI 527 055270601 JAGGER BAS,0343:MENS DENIM JEANS,1.00,1.00,37.99,3.00,124.97,124.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707420,6050224:LEVI 527 055274257 OVERHAUL BAS,0343:MENS DENIM JEANS,1.00,1.00,37.99,3.00,124.97,124.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707420,8908746:LUCKY BRAND 367 Z59 JEAN BAS,0346:LIFE STYLE DENIM,1.00,1.00,48.99,3.00,124.97,124.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707422,10595522:CROC JAYNA EAT WEST SHOULDER BAG,0271:HANDBAGS,1.00,1.00,80.50,2.00,119.00,119.00,2.00
2017:03-APR,4/19/2017,Wednesday,652707422,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,2.00,119.00,119.00,2.00
2017:03-APR,4/19/2017,Wednesday,652707422,4179062:ARMANI CODE 1oz EDT SPRAY,0596:MENS PRESTIGE FRAG,1.00,1.00,38.50,2.00,119.00,119.00,2.00
2017:03-APR,4/19/2017,Wednesday,652707423,10595458:CROC PORTO CHECKBOOK WALLET,0271:HANDBAGS,1.00,1.00,36.75,1.00,36.75,36.75,1.00
2017:03-APR,4/19/2017,Wednesday,652707423,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,36.75,36.75,1.00
2017:03-APR,4/19/2017,Wednesday,652707429,10477396:New Balance ML574CND Red/Black,0395:MENS ATHLETIC SHOES,1.00,1.00,45.49,1.00,45.49,45.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707429,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,45.49,45.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707430,10545119:HH Seven J TEAL,0110:LADIES OUTDOOR,1.00,1.00,44.78,1.00,44.78,44.78,1.00
2017:03-APR,4/19/2017,Wednesday,652707430,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,44.78,44.78,1.00
2017:03-APR,4/19/2017,Wednesday,652707433,10630639:CB GLENNAKER LAKE RAIN JKT,0353:MENS OUTDOOR,1.00,1.00,24.49,1.00,24.49,24.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707433,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,24.49,24.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707437,10336985:Asics T646N.9099 Gel Kayano 23 Black/Onyx/Carbon_D,0395:MENS ATHLETIC SHOES,1.00,1.00,87.49,1.00,87.49,87.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707437,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,87.49,87.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707441,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,22.39,22.39,1.00
2017:03-APR,4/19/2017,Wednesday,652707441,"10826145:COLUMBIA MONTGOMERY PARK SHORT 10"" TAN",0353:MENS OUTDOOR,1.00,1.00,22.39,1.00,22.39,22.39,1.00
2017:03-APR,4/19/2017,Wednesday,652707447,10725599:Tory Burch Ella Packable Tote French Gray,0271:HANDBAGS,1.00,1.00,141.75,1.00,141.75,141.75,1.00
2017:03-APR,4/19/2017,Wednesday,652707447,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,141.75,141.75,1.00
2017:03-APR,4/19/2017,Wednesday,652707448,10580595:Nike 315122-070 Air Force 1 Low WolfGrey/White/Dar,0395:MENS ATHLETIC SHOES,1.00,1.00,48.99,1.00,48.99,48.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707448,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,48.99,48.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707450,10164728:NIKE PRO HYPERCOOL TANK- HYPER PINK,0193:LADIES ACTIVEWEAR,1.00,1.00,20.28,1.00,20.28,20.28,1.00
2017:03-APR,4/19/2017,Wednesday,652707450,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,20.28,20.28,1.00
2017:03-APR,4/19/2017,Wednesday,652707451,10539740:HH Loke TEAL,0110:LADIES OUTDOOR,1.00,1.00,55.99,1.00,55.99,55.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707451,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,55.99,55.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707461,"10558988:UA TAC PATROL PANT II 30"" DES",0353:MENS OUTDOOR,1.00,1.00,63.99,2.00,108.78,108.78,2.00
2017:03-APR,4/19/2017,Wednesday,652707461,"10559070:UA TAC PATROL PANT II 30""-DNB",0353:MENS OUTDOOR,1.00,1.00,44.79,2.00,108.78,108.78,2.00
2017:03-APR,4/19/2017,Wednesday,652707461,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,2.00,108.78,108.78,2.00
2017:03-APR,4/19/2017,Wednesday,652707466,10742455:POLO RL SHORTS CTTN STRTCH TWLL FF NEWPORTS SPR II,0368:MENS COLLECTIONS,1.00,1.00,41.99,1.00,41.99,41.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707466,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,41.99,41.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707467,10776710:POLO RL S/S POLO PIMA SFT TCH KCSLIMM1 SPR III APR,0368:MENS COLLECTIONS,1.00,1.00,45.49,1.00,45.49,45.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707467,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,45.49,45.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707474,10476313:New Balance WL501CVA Jewel/Jewel,0295:WOMENS ATHLTIC SHOES,1.00,1.00,34.99,1.00,34.99,34.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707474,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,34.99,34.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707478,10737585:The Sak Tote Crochet Bamboo,0271:HANDBAGS,1.00,1.00,41.99,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,118166:PEF BLEND PENCILS BLACK BROWN,0590:MASS COSMETICS,1.00,1.00,4.49,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,24265:OLAY OIL MINIMIZING TONER 7.2 OZ,0603:BEAUTY CARE,1.00,2.00,9.18,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,248842:SNACK CLUB FRUIT SLICES 8-OZ,0973:CANDY,1.00,2.00,2.50,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,3850875:BROW FANTASY DARK BROWN,0590:MASS COSMETICS,1.00,1.00,6.99,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,"47582:SILK REFLECTIONS KNEEHIGH BRLY THR,BRLY BLK, GNTBR",0261:HOSIERY,1.00,1.00,5.00,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,"47932:SILK REFLECTIONS CT RT LTL COLR,BRLY THR,BRLY BLK,",0261:HOSIERY,1.00,2.00,14.00,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,"47985:SILK REFLECTIONS CT SF BRLY THR, JET, BRLY BLK, SF",0261:HOSIERY,1.00,1.00,7.00,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,54474:MAKE UP MASTERS POWDER PUFF,0590:MASS COSMETICS,1.00,1.00,2.79,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,5616295:ORGANIC ROOT STIMULATOR OLIVE OIL 6 OZ,0604:PERSONAL CARE,1.00,2.00,12.58,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,7188748:LOREAL VISIBLE LIFT SERUM ABSOLUTE-CLASSIC TAN,0590:MASS COSMETICS,1.00,1.00,13.59,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,8959421:KISS MAXIMUM SPEED NAIL GLUE,0590:MASS COSMETICS,1.00,2.00,3.18,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707478,9103951:SHEA GRO CANTU SHEA GRO STRONG TREATMENT 6 OZ,0604:PERSONAL CARE,1.00,2.00,5.98,19.00,129.27,129.27,19.00
2017:03-APR,4/19/2017,Wednesday,652707486,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,26.58,26.58,1.00
2017:03-APR,4/19/2017,Wednesday,652707486,9826714:SKECHERS SPORT EMPIRE ROCK AROUND CCGR 12157,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,26.58,1.00,26.58,26.58,1.00
2017:03-APR,4/19/2017,Wednesday,652707487,10454095:Underarmour 1285703-001 Zone 2 Black/White/White,0395:MENS ATHLETIC SHOES,1.00,1.00,32.89,1.00,32.89,32.89,1.00
2017:03-APR,4/19/2017,Wednesday,652707487,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,32.89,32.89,1.00
2017:03-APR,4/19/2017,Wednesday,652707492,10670103:MADDEN GIRL RACER BLOCK HEEL SANDAL BLK,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,39.99,3.00,103.97,103.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707492,10687687:LUCKY BRAND EMMIE BALLET FLAT PEWTER,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,49.99,3.00,103.97,103.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707492,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,3.00,103.97,103.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707492,7483025:PPC $20 GGSM,0054:PERSONAL TELCOM EXCH,1.00,1.00,55.99,3.00,103.97,103.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707492,9775849:HHW 8PK COOL COMFORT BRIEF ASST,0230:DAYWEAR,1.00,1.00,13.99,3.00,103.97,103.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707494,10345849:Jordan 378037-003 Air Jordan Retro 11 Black/Concor,0395:MENS ATHLETIC SHOES,1.00,1.00,125.99,1.00,125.99,125.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707494,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,125.99,125.99,1.00
2017:03-APR,4/19/2017,Wednesday,652707495,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,26.58,26.58,1.00
2017:03-APR,4/19/2017,Wednesday,652707495,9942433:SKECHERS SPORT GRATIS FULL CIRCLE BBK 22604,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,26.58,1.00,26.58,26.58,1.00
2017:03-APR,4/19/2017,Wednesday,652707497,10067036:COLUMBIA SILVER RIDGE CARGO SHORT GRILL,0353:MENS OUTDOOR,1.00,1.00,35.99,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,"10661721:FEB DICKIES 13"" PLAID FF SHORT BLUE/SLATE",0369:SURF/SKATE,1.00,1.00,21.99,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,10665097:BILLABONG WILD WAVEZ NAT JAFTJWIL,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,39.99,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,10726747:MAR BURNSIDE JOHNNY PLAID STRTCH CHINO SHORT DENIM,0369:SURF/SKATE,1.00,1.00,19.99,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,256124:WRANGLER RGGD RLX VINTAGE JEAN BAS,0343:MENS DENIM JEANS,1.00,1.00,24.99,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,310259:WRANGLER RGGD RLX ANTIQUE JEAN BAS,0343:MENS DENIM JEANS,1.00,1.00,24.99,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,9210850:5.11 SWITCHBACK SHORT,0353:MENS OUTDOOR,1.00,1.00,42.99,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707497,9634487:5.11 COVERT SHIRT FLEX (098 VOLCANIC),0353:MENS OUTDOOR,1.00,1.00,47.59,8.00,258.52,258.52,8.00
2017:03-APR,4/19/2017,Wednesday,652707501,10590700:POLO RL S/S TSHIRT CREW CNSTND M4 CRS-DEC,0368:MENS COLLECTIONS,1.00,1.00,31.97,3.00,107.15,107.15,3.00
2017:03-APR,4/19/2017,Wednesday,652707501,10746199:TNF M S/S TATTERSAL VENT ME BD WHITE PLAID,0353:MENS OUTDOOR,1.00,1.00,39.19,3.00,107.15,107.15,3.00
2017:03-APR,4/19/2017,Wednesday,652707501,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,3.00,107.15,107.15,3.00
2017:03-APR,4/19/2017,Wednesday,652707501,7947188:COLUMBIA SILVER RIDGE CARGO SHORT FOSSIL,0353:MENS OUTDOOR,1.00,1.00,35.99,3.00,107.15,107.15,3.00
2017:03-APR,4/19/2017,Wednesday,652707502,10644054:Kenneth Cole Unlisted JMS7SY024 Align-Ment - Brown,0391:MENS SHOES,1.00,1.00,31.49,1.00,31.49,31.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707502,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,31.49,31.49,1.00
2017:03-APR,4/19/2017,Wednesday,652707503,10616611:JET SET TRAVEL LARGE EAST WEST  CROSSBODY CEMENT/P,0271:HANDBAGS,1.00,1.00,84.00,1.00,84.00,84.00,1.00
2017:03-APR,4/19/2017,Wednesday,652707503,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,84.00,84.00,1.00
2017:03-APR,4/19/2017,Wednesday,652707506,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,22.39,22.39,1.00
2017:03-APR,4/19/2017,Wednesday,652707506,10821068:UA TECH POLO,0380:MENS ACTIVEWEAR,1.00,1.00,22.39,1.00,22.39,22.39,1.00
2017:03-APR,4/19/2017,Wednesday,652707508,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,3.00,16.47,16.47,3.00
2017:03-APR,4/19/2017,Wednesday,652707508,10805753:MLLE GABRIELLE SLVLS DBL V PLEATED WAIST BELT MAXI,0131:LADIES DRESSES,1.00,1.00,13.99,3.00,16.47,16.47,3.00
2017:03-APR,4/19/2017,Wednesday,652707508,6828305:SOUR PATCH BUNNIES TREATSIZE LDN BAG 9.5OZ,0973:CANDY,1.00,1.00,1.24,3.00,16.47,16.47,3.00
2017:03-APR,4/19/2017,Wednesday,652707508,6828316:SWEDISH FISH ASST EGGS 9.5OZ,0973:CANDY,1.00,1.00,1.24,3.00,16.47,16.47,3.00
2017:03-APR,4/19/2017,Wednesday,652707509,10506429:THALIA ISAAP THONG SNDL ROSE GOLD,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,20.99,3.00,24.02,24.02,3.00
2017:03-APR,4/19/2017,Wednesday,652707509,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,3.00,24.02,24.02,3.00
2017:03-APR,4/19/2017,Wednesday,652707509,384028:WHITMANS ASST CHOC 1.75 OZ,0973:CANDY,1.00,1.00,1.79,3.00,24.02,24.02,3.00
2017:03-APR,4/19/2017,Wednesday,652707509,6828316:SWEDISH FISH ASST EGGS 9.5OZ,0973:CANDY,1.00,1.00,1.24,3.00,24.02,24.02,3.00
2017:03-APR,4/19/2017,Wednesday,652707514,10319785:THALIA PAMELLA STRAPPY SNDL GOLD METAL,0291:WOMENS FTWR:DRS/CAS,1.00,1.00,27.99,2.00,38.98,38.98,2.00
2017:03-APR,4/19/2017,Wednesday,652707514,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,2.00,38.98,38.98,2.00
2017:03-APR,4/19/2017,Wednesday,652707514,9830498:FREE & CLEAR BABY DIAPER NEWBORN 36CT,0598:BABY CARE,1.00,1.00,10.99,2.00,38.98,38.98,2.00
2017:03-APR,4/19/2017,Wednesday,652707515,10057413:Melissa Satchel Beige,0271:HANDBAGS,1.00,1.00,220.50,1.00,220.50,220.50,1.00
2017:03-APR,4/19/2017,Wednesday,652707515,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,1.00,220.50,220.50,1.00
2017:03-APR,4/19/2017,Wednesday,652707519,10369221:GEN NUDE UNDER OVER LIP LINER - ATTITUDE,0593:PRESTIGE COSMETICS,1.00,1.00,14.00,4.00,112.18,112.18,4.00
2017:03-APR,4/19/2017,Wednesday,652707519,10424737:Nike 833993-601 Free RN - Lava Glow/Mettalic Silve,0486:CHILDRENS FOOTWEAR,1.00,1.00,46.19,4.00,112.18,112.18,4.00
2017:03-APR,4/19/2017,Wednesday,652707519,10571816:NIKE WOMEN'S PRO COOL CAPRI,0193:LADIES ACTIVEWEAR,1.00,1.00,32.99,4.00,112.18,112.18,4.00
2017:03-APR,4/19/2017,Wednesday,652707519,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,4.00,112.18,112.18,4.00
2017:03-APR,4/19/2017,Wednesday,652707519,7353256:MINERAL VEIL - HYDRATING,0593:PRESTIGE COSMETICS,1.00,1.00,19.00,4.00,112.18,112.18,4.00
2017:03-APR,4/19/2017,Wednesday,652707520,10436162:Nike 844736-007 Lunar Stelos WolfGrey/White/Volt/P,0295:WOMENS ATHLTIC SHOES,1.00,1.00,48.99,3.00,88.97,88.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707520,10726766:MAR BURNSIDE JOHNNY PLAID STRTCH CHINO SHORT GREY,0369:SURF/SKATE,1.00,1.00,19.99,3.00,88.97,88.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707520,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,3.00,88.97,88.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707520,10810900:SUPPLIES ALIX STRETCH TWILL 5 INCH SHORT LT GALAXY,0171:MISSY BOTTOMS,1.00,1.00,19.99,3.00,88.97,88.97,3.00
2017:03-APR,4/19/2017,Wednesday,652707529,10110423:SEP LEVI 541 ATHLETIC FIT CARGO JEAN GRAPHITE,0343:MENS DENIM JEANS,1.00,1.00,44.99,4.00,159.46,159.46,4.00
2017:03-APR,4/19/2017,Wednesday,652707529,10139848:SEP LEVI 541 ATHLETIC FIT CARGO JEAN HAR GOLD,0343:MENS DENIM JEANS,1.00,1.00,44.99,4.00,159.46,159.46,4.00
2017:03-APR,4/19/2017,Wednesday,652707529,10319273:OCT LEVI STRETCH TWILL STRAIGHT CHINO PANT BLACK,0343:MENS DENIM JEANS,1.00,1.00,37.99,4.00,159.46,159.46,4.00
2017:03-APR,4/19/2017,Wednesday,652707529,10319993:OCT LEVI 541 ATHLETIC FIT STRETCH TWL CHINO BLUE,0343:MENS DENIM JEANS,1.00,1.00,31.49,4.00,159.46,159.46,4.00
2017:03-APR,4/19/2017,Wednesday,652707529,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,4.00,159.46,159.46,4.00
2017:03-APR,4/19/2017,Wednesday,652707530,10337423:OCT STRETCH TWILL STRAIGHT CHINO PANT NAVY,0343:MENS DENIM JEANS,1.00,1.00,26.59,2.00,46.58,46.58,2.00
2017:03-APR,4/19/2017,Wednesday,652707530,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,2.00,46.58,46.58,2.00
2017:03-APR,4/19/2017,Wednesday,652707530,10786308:NNS40 SWITCH CONTRL CASE cp4 3/03/17,0854:VIDEO GAMES,1.00,1.00,19.99,2.00,46.58,46.58,2.00
2017:03-APR,4/19/2017,Wednesday,652707531,10405340:ZYRTEC CHILDRENS BUBBLEGUM SYRUP 4OZ,0597:HEALTH AIDS,1.00,1.00,10.99,6.00,73.14,73.14,6.00
2017:03-APR,4/19/2017,Wednesday,652707531,10461078:Vans VN0A38DWMO2 Camden Hi Zip -Doodle Floral Blue,0486:CHILDRENS FOOTWEAR,1.00,1.00,27.99,6.00,73.14,73.14,6.00
2017:03-APR,4/19/2017,Wednesday,652707531,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1.00,1.00,0.00,6.00,73.14,73.14,6.00
2017:03-APR,4/19/2017,Wednesday,652707531,7485409:ARM & HAMMER SPINBRUSH MY WAY-GIRLS MOSAIC,0597:HEALTH AIDS,1.00,1.00,3.99,6.00,73.14,73.14,6.00
2017:03-APR,4/19/2017,Wednesday,652707531,7588927:INTUITION SENSITIVE CARE REFILL 3CT,0604:PERSONAL CARE,1.00,1.00,11.99,6.00,73.14,73.14,6.00
